,Track_id,Title,Artist_id,Artists,Album,Album Release Date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6151,3CZpuaaqBhw6Ghy30MhW17,Nü Romantics,5ACBALsFxT5Ab3gVe8yyPs,letlive.,If I'm The Devil...,2016-06-10,0.345,0.97,8,-4.242,0,0.153,0.00484,0.00455,0.121,0.106,99.058,audio_features,3CZpuaaqBhw6Ghy30MhW17,spotify:track:3CZpuaaqBhw6Ghy30MhW17,https://api.spotify.com/v1/tracks/3CZpuaaqBhw6Ghy30MhW17,https://api.spotify.com/v1/audio-analysis/3CZpuaaqBhw6Ghy30MhW17,215507,4
6152,0s7AXLCrDm4iKDmatn3g1u,Nu Flow,0tTPYQGpkJ49RMbtCOQfDY,Big Brovaz,Re-Entry,2016-07-07,0.782,0.756,9,-7.401,0,0.144,0.11,7.16e-06,0.109,0.77,148.008,audio_features,0s7AXLCrDm4iKDmatn3g1u,spotify:track:0s7AXLCrDm4iKDmatn3g1u,https://api.spotify.com/v1/tracks/0s7AXLCrDm4iKDmatn3g1u,https://api.spotify.com/v1/audio-analysis/0s7AXLCrDm4iKDmatn3g1u,201600,4
6153,35FTuVH8rhXTJkZjnDOxtZ,Back Around,0pghUohLPptZWBasy2wmUx,THEY.,Nü Religion: HYENA,2017-02-24,0.606,0.496,11,-7.576,0,0.185,0.304,5.83e-06,0.0818,0.115,163.99,audio_features,35FTuVH8rhXTJkZjnDOxtZ,spotify:track:35FTuVH8rhXTJkZjnDOxtZ,https://api.spotify.com/v1/tracks/35FTuVH8rhXTJkZjnDOxtZ,https://api.spotify.com/v1/audio-analysis/35FTuVH8rhXTJkZjnDOxtZ,172080,4
6154,6gwAwdrLszwhLXV9czJKou,I Can't Wait,2The4Ur661sLPGndcUuuLu,Nu Shooz,80 Hits of the '80s,2016-11-04,0.624,0.655,7,-9.848,0,0.108,0.172,0.00364,0.13,0.961,208.019,audio_features,6gwAwdrLszwhLXV9czJKou,spotify:track:6gwAwdrLszwhLXV9czJKou,https://api.spotify.com/v1/tracks/6gwAwdrLszwhLXV9czJKou,https://api.spotify.com/v1/audio-analysis/6gwAwdrLszwhLXV9czJKou,219947,4
6155,5rkFdnNQouXTvCGOsQuPAs,Akhiyan Nu Chain,5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,Nusrat - Contemporary,2017-08-07,0.598,0.74,1,-6.159,1,0.0901,0.0115,9.79e-05,0.243,0.699,121.124,audio_features,5rkFdnNQouXTvCGOsQuPAs,spotify:track:5rkFdnNQouXTvCGOsQuPAs,https://api.spotify.com/v1/tracks/5rkFdnNQouXTvCGOsQuPAs,https://api.spotify.com/v1/audio-analysis/5rkFdnNQouXTvCGOsQuPAs,180000,4
6156,6iKvgAl0uHqUrSXef7YccS,Man O To,5tY2sa8I11tpMuhU9onQ6e,Nu,Man O To,2017-02-17,0.756,0.518,7,-6.924,0,0.0736,0.794,0.0452,0.101,0.27,107.035,audio_features,6iKvgAl0uHqUrSXef7YccS,spotify:track:6iKvgAl0uHqUrSXef7YccS,https://api.spotify.com/v1/tracks/6iKvgAl0uHqUrSXef7YccS,https://api.spotify.com/v1/audio-analysis/6iKvgAl0uHqUrSXef7YccS,222250,4
6157,4xm2HjtDAdCobewPoaImT7,Revolution,4akybxRTGHJZ1DXjLhJ1qu,"Kirk Franklin, The Family",The Nu Nation Project,1998-10-22,0.816,0.781,2,-5.112,1,0.0752,0.0719,0.00401,0.0771,0.694,103.005,audio_features,4xm2HjtDAdCobewPoaImT7,spotify:track:4xm2HjtDAdCobewPoaImT7,https://api.spotify.com/v1/tracks/4xm2HjtDAdCobewPoaImT7,https://api.spotify.com/v1/audio-analysis/4xm2HjtDAdCobewPoaImT7,337893,4
6158,1W7i5eH5MIWoltcSJ2eh2M,Nú hann blæs,7xUZ4069zcyBM4Bn10NQ1c,Ásgeir,In The Silence (Extended Bonus Edition),2014-11-21,0.329,0.335,8,-13.646,1,0.0371,0.771,0.0943,0.103,0.116,117.007,audio_features,1W7i5eH5MIWoltcSJ2eh2M,spotify:track:1W7i5eH5MIWoltcSJ2eh2M,https://api.spotify.com/v1/tracks/1W7i5eH5MIWoltcSJ2eh2M,https://api.spotify.com/v1/audio-analysis/1W7i5eH5MIWoltcSJ2eh2M,297867,4
6159,5TFFntYXrgoV3iIiFNdvFn,Probably Nu It,5ABlNXUNKppEgicfzWsaSQ,Tree,The @Mctreeg EP,2014-01-21,0.893,0.378,9,-7.324,1,0.305,0.273,0.0,0.141,0.647,119.969,audio_features,5TFFntYXrgoV3iIiFNdvFn,spotify:track:5TFFntYXrgoV3iIiFNdvFn,https://api.spotify.com/v1/tracks/5TFFntYXrgoV3iIiFNdvFn,https://api.spotify.com/v1/audio-analysis/5TFFntYXrgoV3iIiFNdvFn,142012,4
6160,5h0MKwVieXzzrpvUB6T6P6,Man-O-To - Edit,0qME7vnWbfcGiDCrFv4vKB,Nu,Armada Sunset (Unmixed),2014-04-18,0.796,0.284,7,-12.248,0,0.146,0.912,0.153,0.107,0.189,107.007,audio_features,5h0MKwVieXzzrpvUB6T6P6,spotify:track:5h0MKwVieXzzrpvUB6T6P6,https://api.spotify.com/v1/tracks/5h0MKwVieXzzrpvUB6T6P6,https://api.spotify.com/v1/audio-analysis/5h0MKwVieXzzrpvUB6T6P6,225421,4
6161,0wPUbKfAwcaTievVCEaMvf,"Nu (feat. Benny Jamz, Gilli & MellemFingaMuzik)",3csOC04onTexmX4IHflqID,"Molo, Benny Jamz, Gilli, MellemFingaMuzik","Nu (feat. Benny Jamz, Gilli & MellemFingaMuzik)",2016-12-06,0.804,0.679,11,-6.784,0,0.175,0.181,0.0,0.0885,0.243,98.026,audio_features,0wPUbKfAwcaTievVCEaMvf,spotify:track:0wPUbKfAwcaTievVCEaMvf,https://api.spotify.com/v1/tracks/0wPUbKfAwcaTievVCEaMvf,https://api.spotify.com/v1/audio-analysis/0wPUbKfAwcaTievVCEaMvf,290204,4
6162,0zLMsK6UeAP4KrbekFbHvC,Heaven,2gdX1GbQ8sljsTVwDaIpkc,"Nu Flavor, Steve McDonald",Nu Flavor,1997,0.637,0.406,6,-12.1,1,0.0235,0.844,0.000176,0.0875,0.35,96.178,audio_features,0zLMsK6UeAP4KrbekFbHvC,spotify:track:0zLMsK6UeAP4KrbekFbHvC,https://api.spotify.com/v1/tracks/0zLMsK6UeAP4KrbekFbHvC,https://api.spotify.com/v1/audio-analysis/0zLMsK6UeAP4KrbekFbHvC,298133,4
6163,5h89nUEem6SXE1Ni5gxIlR,The Light Of Your Dress,11TlWPqyDFLHGccTFQhcc6,College,Outer Space Nu Disco 3,2011-06-18,0.799,0.663,11,-8.945,0,0.0714,0.0655,0.891,0.115,0.265,129.996,audio_features,5h89nUEem6SXE1Ni5gxIlR,spotify:track:5h89nUEem6SXE1Ni5gxIlR,https://api.spotify.com/v1/tracks/5h89nUEem6SXE1Ni5gxIlR,https://api.spotify.com/v1/audio-analysis/5h89nUEem6SXE1Ni5gxIlR,285067,4
6164,4DTvBMTEeSMRXXfXePVWje,Levels,2rChxbkkh2U5ZrPuShKmTZ,My Nu Leng,Contact,2013-06-09,0.855,0.748,5,-8.292,1,0.0843,0.0264,0.74,0.0857,0.219,132.011,audio_features,4DTvBMTEeSMRXXfXePVWje,spotify:track:4DTvBMTEeSMRXXfXePVWje,https://api.spotify.com/v1/tracks/4DTvBMTEeSMRXXfXePVWje,https://api.spotify.com/v1/audio-analysis/4DTvBMTEeSMRXXfXePVWje,299791,4
6165,277fLyZvOrdUyyP323x82g,Nú hann blæs,7xUZ4069zcyBM4Bn10NQ1c,Ásgeir,In The Silence (Extended Deluxe Edition),2014-11-21,0.329,0.335,8,-13.646,1,0.0371,0.771,0.0943,0.103,0.116,117.007,audio_features,277fLyZvOrdUyyP323x82g,spotify:track:277fLyZvOrdUyyP323x82g,https://api.spotify.com/v1/tracks/277fLyZvOrdUyyP323x82g,https://api.spotify.com/v1/audio-analysis/277fLyZvOrdUyyP323x82g,297867,4
6166,08GOEVXupC6ECbulhPGQKm,Stranger in My House,0le01dl1WllSHhjEXRl4in,Tamia,A Nu Day,2000-10-01,0.676,0.601,0,-4.905,1,0.0297,0.103,0.0,0.147,0.206,119.94,audio_features,08GOEVXupC6ECbulhPGQKm,spotify:track:08GOEVXupC6ECbulhPGQKm,https://api.spotify.com/v1/tracks/08GOEVXupC6ECbulhPGQKm,https://api.spotify.com/v1/audio-analysis/08GOEVXupC6ECbulhPGQKm,285387,4
6167,0nYswWGnqs8QsFwS0flOQO,Hot2Touch - Nu Aspect Remix Extended Version,4bL2B6hmLlMWnUEZnorEtG,"Felix Jaehn, Hight, Alex Aiono, Nu Aspect",Hot2Touch (Nu Aspect Remix),2017-07-14,0.743,0.917,8,-5.96,0,0.0671,0.00156,0.0081,0.623,0.553,125.009,audio_features,0nYswWGnqs8QsFwS0flOQO,spotify:track:0nYswWGnqs8QsFwS0flOQO,https://api.spotify.com/v1/tracks/0nYswWGnqs8QsFwS0flOQO,https://api.spotify.com/v1/audio-analysis/0nYswWGnqs8QsFwS0flOQO,240200,4
6168,2GloIS5EVHoogmpxSxPjg8,Soul Shake - 1991 Remix,2rChxbkkh2U5ZrPuShKmTZ,"My Nu Leng, Flava D",UKF Drum & Bass 2016,2016-12-09,0.695,0.84,6,-1.924,0,0.258,0.00234,0.604,0.6,0.447,174.015,audio_features,2GloIS5EVHoogmpxSxPjg8,spotify:track:2GloIS5EVHoogmpxSxPjg8,https://api.spotify.com/v1/tracks/2GloIS5EVHoogmpxSxPjg8,https://api.spotify.com/v1/audio-analysis/2GloIS5EVHoogmpxSxPjg8,251015,4
6169,2lE8AqD79eDjq9nZ8gx8H3,Nu Vibe,2Uy7HZ1G1NKVkRqAvGe5a0,Tribe Society,We Sell Drugs,2017-03-03,0.545,0.576,9,-5.569,1,0.0313,0.501,0.283,0.091,0.159,120.959,audio_features,2lE8AqD79eDjq9nZ8gx8H3,spotify:track:2lE8AqD79eDjq9nZ8gx8H3,https://api.spotify.com/v1/tracks/2lE8AqD79eDjq9nZ8gx8H3,https://api.spotify.com/v1/audio-analysis/2lE8AqD79eDjq9nZ8gx8H3,260000,4
6170,6VoPlCn2f6QDeg40DjKrqX,Motley Crew,0pghUohLPptZWBasy2wmUx,THEY.,Nü Religion,2015-10-13,0.725,0.936,6,-5.323,0,0.0626,0.0436,1.4e-05,0.771,0.25,105.029,audio_features,6VoPlCn2f6QDeg40DjKrqX,spotify:track:6VoPlCn2f6QDeg40DjKrqX,https://api.spotify.com/v1/tracks/6VoPlCn2f6QDeg40DjKrqX,https://api.spotify.com/v1/audio-analysis/6VoPlCn2f6QDeg40DjKrqX,208784,4
6171,7728UZfudKCImVeoVEGWLr,Nu Beginingz,1NngQUSMHaauD7UjKuaH2W,"Congo Natty, Sister Mary",Jungle Revolution,2013-06-17,0.556,0.684,4,-7.328,0,0.232,0.00182,3.2e-06,0.362,0.621,158.057,audio_features,7728UZfudKCImVeoVEGWLr,spotify:track:7728UZfudKCImVeoVEGWLr,https://api.spotify.com/v1/tracks/7728UZfudKCImVeoVEGWLr,https://api.spotify.com/v1/audio-analysis/7728UZfudKCImVeoVEGWLr,206867,4
6172,6njGXXxem020jKHJOgebtW,Smooth Operator,2d5lQo9YQ1DkAsBKTRp7Iu,"Karen Souza, Anita Repilado",nü Cubana,2010-10-05,0.813,0.543,9,-11.815,0,0.0343,0.283,0.00351,0.0522,0.817,117.969,audio_features,6njGXXxem020jKHJOgebtW,spotify:track:6njGXXxem020jKHJOgebtW,https://api.spotify.com/v1/tracks/6njGXXxem020jKHJOgebtW,https://api.spotify.com/v1/audio-analysis/6njGXXxem020jKHJOgebtW,198267,4
6173,2ZAQE38hLEzP4uvw91i8BS,Hail Mary,1ZwdS5xdxEREPySFridCfh,2Pac,Nu-mixx Klazzics,2003-10-07,0.865,0.705,10,-5.717,0,0.321,0.0594,0.0,0.0654,0.508,82.01,audio_features,2ZAQE38hLEzP4uvw91i8BS,spotify:track:2ZAQE38hLEzP4uvw91i8BS,https://api.spotify.com/v1/tracks/2ZAQE38hLEzP4uvw91i8BS,https://api.spotify.com/v1/audio-analysis/2ZAQE38hLEzP4uvw91i8BS,320333,4
6174,4tRvJ8ERyjPGDsZPF0s1by,Hermetico,2rmMyZC0sUD1a3jkDxp7iY,Balkan Beat Box,Nu Med,2007-04-22,0.77,0.755,6,-6.792,1,0.0626,0.0549,0.00845,0.862,0.59,100.346,audio_features,4tRvJ8ERyjPGDsZPF0s1by,spotify:track:4tRvJ8ERyjPGDsZPF0s1by,https://api.spotify.com/v1/tracks/4tRvJ8ERyjPGDsZPF0s1by,https://api.spotify.com/v1/audio-analysis/4tRvJ8ERyjPGDsZPF0s1by,314280,4
6175,0OJsAK13ZodOQPVuc5D7AU,Just Like a Pill,1KCSPY1glIKqW2TotWuXOR,P!nk,Nu Divas Vol.2,2003-01-27,0.68,0.781,9,-4.723,1,0.028,8.84e-05,0.0,0.114,0.256,102.042,audio_features,0OJsAK13ZodOQPVuc5D7AU,spotify:track:0OJsAK13ZodOQPVuc5D7AU,https://api.spotify.com/v1/tracks/0OJsAK13ZodOQPVuc5D7AU,https://api.spotify.com/v1/audio-analysis/0OJsAK13ZodOQPVuc5D7AU,236240,4
6176,4C1F2wkwri8EVTKoB24PbW,Sweet Sexy Thing,2gdX1GbQ8sljsTVwDaIpkc,"Nu Flavor, Steve McDonald",Nu Flavor,1997,0.824,0.574,1,-7.541,0,0.0324,0.308,0.0,0.0668,0.781,103.179,audio_features,4C1F2wkwri8EVTKoB24PbW,spotify:track:4C1F2wkwri8EVTKoB24PbW,https://api.spotify.com/v1/tracks/4C1F2wkwri8EVTKoB24PbW,https://api.spotify.com/v1/audio-analysis/4C1F2wkwri8EVTKoB24PbW,285760,4
6177,4pHxNkqJZYRkGlJrzuvN0y,Se Mig Nu,1twDsBPbUYeljharVfF6Lf,Gulddreng,Se Mig Nu,2016-07-15,0.779,0.49,4,-8.57,0,0.0402,0.0236,3.82e-06,0.108,0.602,129.982,audio_features,4pHxNkqJZYRkGlJrzuvN0y,spotify:track:4pHxNkqJZYRkGlJrzuvN0y,https://api.spotify.com/v1/tracks/4pHxNkqJZYRkGlJrzuvN0y,https://api.spotify.com/v1/audio-analysis/4pHxNkqJZYRkGlJrzuvN0y,195507,4
6178,10WqYQPWwniDki3lp8ivj0,Nu,2VUuRcKjZfeCQzBI1PPyL1,Idesia,Golden Dreams,2015-01-27,0.641,0.496,1,-11.04,1,0.408,0.506,0.056,0.13,0.678,121.316,audio_features,10WqYQPWwniDki3lp8ivj0,spotify:track:10WqYQPWwniDki3lp8ivj0,https://api.spotify.com/v1/tracks/10WqYQPWwniDki3lp8ivj0,https://api.spotify.com/v1/audio-analysis/10WqYQPWwniDki3lp8ivj0,207963,5
6179,0HWTE114CzsCi7yK0Ze6yd,Nu Dub - Original Mix,0lqxqV3IhQXO5czq1d0ZfJ,Rickyxsan,Them Vibes EP,2016-08-01,0.643,0.96,4,-2.529,0,0.225,0.00186,0.16,0.325,0.169,150.155,audio_features,0HWTE114CzsCi7yK0Ze6yd,spotify:track:0HWTE114CzsCi7yK0Ze6yd,https://api.spotify.com/v1/tracks/0HWTE114CzsCi7yK0Ze6yd,https://api.spotify.com/v1/audio-analysis/0HWTE114CzsCi7yK0Ze6yd,167200,4
6180,60QhOOgUIXu18JukgtiAsW,Masterplan,2rChxbkkh2U5ZrPuShKmTZ,My Nu Leng,Masterplan,2014-02-17,0.786,0.742,5,-9.693,1,0.11,0.137,0.00475,0.118,0.345,127.951,audio_features,60QhOOgUIXu18JukgtiAsW,spotify:track:60QhOOgUIXu18JukgtiAsW,https://api.spotify.com/v1/tracks/60QhOOgUIXu18JukgtiAsW,https://api.spotify.com/v1/audio-analysis/60QhOOgUIXu18JukgtiAsW,261747,4
6181,3Zb8TRvyqkeUxeGDBYlSe6,Ready (Brand Nu Day),4s8ZGMVf3OiPktSP4ulpqU,"9th Wonder, Buckshot",The Formula,2008-04-22,0.686,0.802,7,-5.858,1,0.312,0.0866,0.0,0.343,0.623,82.855,audio_features,3Zb8TRvyqkeUxeGDBYlSe6,spotify:track:3Zb8TRvyqkeUxeGDBYlSe6,https://api.spotify.com/v1/tracks/3Zb8TRvyqkeUxeGDBYlSe6,https://api.spotify.com/v1/audio-analysis/3Zb8TRvyqkeUxeGDBYlSe6,231547,4
6182,4IyemaA2yUElYlOiCV1vGC,Lean On Me,4akybxRTGHJZ1DXjLhJ1qu,"Kirk Franklin, The Family",The Nu Nation Project,1998-10-22,0.517,0.464,5,-8.021,1,0.0275,0.269,0.0,0.0827,0.162,106.395,audio_features,4IyemaA2yUElYlOiCV1vGC,spotify:track:4IyemaA2yUElYlOiCV1vGC,https://api.spotify.com/v1/tracks/4IyemaA2yUElYlOiCV1vGC,https://api.spotify.com/v1/audio-analysis/4IyemaA2yUElYlOiCV1vGC,309067,4
6183,5DquWSOPSD4QEVvDxZc3N6,Nu i ro slumra in,3ndRUr9mFg8eaGMe4Sdz0E,Marit Eriksson,Nu i ro slumra in,2015-10-16,0.466,0.046,9,-20.525,1,0.0381,0.953,0.00282,0.133,0.164,98.818,audio_features,5DquWSOPSD4QEVvDxZc3N6,spotify:track:5DquWSOPSD4QEVvDxZc3N6,https://api.spotify.com/v1/tracks/5DquWSOPSD4QEVvDxZc3N6,https://api.spotify.com/v1/audio-analysis/5DquWSOPSD4QEVvDxZc3N6,148533,3
6184,0h51tz4qtVPvygXm291ceN,Howls,77J3V0V7sEOf5ifCDBSNaJ,"Nu Genea, Tony Allen","Afrobeat Makers, Vol. 3 (The Tony Allen Experiments)",2016-02-15,0.843,0.66,2,-13.961,1,0.0898,0.162,0.796,0.0357,0.97,110.102,audio_features,0h51tz4qtVPvygXm291ceN,spotify:track:0h51tz4qtVPvygXm291ceN,https://api.spotify.com/v1/tracks/0h51tz4qtVPvygXm291ceN,https://api.spotify.com/v1/audio-analysis/0h51tz4qtVPvygXm291ceN,241319,4
6185,3k2gBhO3Dr7dZiFWCOKTWb,Du går nu,0tOdy7SqogILIjzGU2hSr5,Melissa Horn,Jag går nu,2015-11-27,0.417,0.282,1,-12.563,1,0.0751,0.8,0.000475,0.114,0.456,170.621,audio_features,3k2gBhO3Dr7dZiFWCOKTWb,spotify:track:3k2gBhO3Dr7dZiFWCOKTWb,https://api.spotify.com/v1/tracks/3k2gBhO3Dr7dZiFWCOKTWb,https://api.spotify.com/v1/audio-analysis/3k2gBhO3Dr7dZiFWCOKTWb,231600,3
6186,22Z4p2gRkDPqmw8DgVixML,Border,4rpDgbKcQ6a8rT7mk60a7o,"FineArt, My Nu Leng",Border,2017-03-24,0.728,0.861,11,-4.686,0,0.0377,0.0456,0.0119,0.286,0.64,132.014,audio_features,22Z4p2gRkDPqmw8DgVixML,spotify:track:22Z4p2gRkDPqmw8DgVixML,https://api.spotify.com/v1/tracks/22Z4p2gRkDPqmw8DgVixML,https://api.spotify.com/v1/audio-analysis/22Z4p2gRkDPqmw8DgVixML,301818,4
6187,2czuVmy6yNCgMWukUgWF97,Our Generation (Re-Edit) [feat. Ernie Hines],63NJf4MSV6H56QfpEkUZoy,"DJ Nu-Mark, Ernie Hines",Broken Sunlight,2012-12-11,0.901,0.507,1,-5.933,1,0.0683,0.0138,0.000154,0.086,0.799,100.021,audio_features,2czuVmy6yNCgMWukUgWF97,spotify:track:2czuVmy6yNCgMWukUgWF97,https://api.spotify.com/v1/tracks/2czuVmy6yNCgMWukUgWF97,https://api.spotify.com/v1/audio-analysis/2czuVmy6yNCgMWukUgWF97,242289,4
6188,767gILn7dw7YQdJKVeDzhY,Nightdrive With You (Fear Of Tigers Remix),2DfP0hQCCFmZHjstSE8yXC,Anoraak,Outer Space Nu Disco 2,2011-05-21,0.554,0.702,7,-8.334,1,0.0332,0.000633,0.559,0.23,0.164,127.999,audio_features,767gILn7dw7YQdJKVeDzhY,spotify:track:767gILn7dw7YQdJKVeDzhY,https://api.spotify.com/v1/tracks/767gILn7dw7YQdJKVeDzhY,https://api.spotify.com/v1/audio-analysis/767gILn7dw7YQdJKVeDzhY,355373,4
6189,2L4ziwj7qszemW1EiV9eiz,Se på mig nu (feat. Linnea Henriksson) - Singelversion,5A0Bu9azuFEnud3q7t0V2r,"Petter, Linnea Henriksson",Se på mig nu (feat. Linnea Henriksson),2016-09-23,0.613,0.729,0,-7.798,0,0.307,0.121,5.99e-06,0.178,0.528,106.223,audio_features,2L4ziwj7qszemW1EiV9eiz,spotify:track:2L4ziwj7qszemW1EiV9eiz,https://api.spotify.com/v1/tracks/2L4ziwj7qszemW1EiV9eiz,https://api.spotify.com/v1/audio-analysis/2L4ziwj7qszemW1EiV9eiz,249667,4
6190,5KFURtIN1SEyTlaw3ZFTb7,Daytona,5L1ueznqwXIHAimfnhfftF,Russ Chimes,Outer Space Nu Disco 4,2011-07-27,0.537,0.942,11,-7.569,1,0.0393,2.02e-05,0.919,0.13,0.662,128.02,audio_features,5KFURtIN1SEyTlaw3ZFTb7,spotify:track:5KFURtIN1SEyTlaw3ZFTb7,https://api.spotify.com/v1/tracks/5KFURtIN1SEyTlaw3ZFTb7,https://api.spotify.com/v1/audio-analysis/5KFURtIN1SEyTlaw3ZFTb7,307827,4
6191,0C3hI8xES76cAG4qNOWJ09,Jigsaw,2rChxbkkh2U5ZrPuShKmTZ,"My Nu Leng, Friction",Jigsaw,2017-08-08,0.251,0.976,5,-4.077,1,0.0872,0.000375,0.699,0.29,0.106,107.565,audio_features,0C3hI8xES76cAG4qNOWJ09,spotify:track:0C3hI8xES76cAG4qNOWJ09,https://api.spotify.com/v1/tracks/0C3hI8xES76cAG4qNOWJ09,https://api.spotify.com/v1/audio-analysis/0C3hI8xES76cAG4qNOWJ09,249393,5
6192,1qr7wpcbobxnO3VRNNEKk6,Nu Ruff,1StpDeeRA4A5BC00GAP8Ka,Stratus,Nu Ruff,2016-12-09,0.566,0.944,9,-2.988,1,0.0567,0.0151,0.113,0.132,0.244,147.98,audio_features,1qr7wpcbobxnO3VRNNEKk6,spotify:track:1qr7wpcbobxnO3VRNNEKk6,https://api.spotify.com/v1/tracks/1qr7wpcbobxnO3VRNNEKk6,https://api.spotify.com/v1/audio-analysis/1qr7wpcbobxnO3VRNNEKk6,272342,4
6193,22dRVE7zPb52bydktVBSC8,Ganja Man,1byzCRSdDJzbi0RnRB4xgP,Nu Elementz,Ganja Man,2010-09-27,0.668,0.999,0,0.58,1,0.43,0.0108,8.88e-05,0.216,0.608,175.077,audio_features,22dRVE7zPb52bydktVBSC8,spotify:track:22dRVE7zPb52bydktVBSC8,https://api.spotify.com/v1/tracks/22dRVE7zPb52bydktVBSC8,https://api.spotify.com/v1/audio-analysis/22dRVE7zPb52bydktVBSC8,268800,4
6194,1ZhO3guaTsvUtVbywBgrUg,Toss It Up,1ZwdS5xdxEREPySFridCfh,2Pac,Nu-mixx Klazzics,2003-10-07,0.809,0.808,6,-2.877,0,0.157,0.0808,0.0,0.347,0.763,91.952,audio_features,1ZhO3guaTsvUtVbywBgrUg,spotify:track:1ZhO3guaTsvUtVbywBgrUg,https://api.spotify.com/v1/tracks/1ZhO3guaTsvUtVbywBgrUg,https://api.spotify.com/v1/audio-analysis/1ZhO3guaTsvUtVbywBgrUg,289373,4
6195,60jkHSSNZfntoIzugHTBo3,Nu Sundae,14jWPTviD30k11Jccwmq8E,The Courtneys,The Courtneys,2013-06-07,0.396,0.881,7,-5.132,1,0.0416,0.00433,0.918,0.343,0.658,155.018,audio_features,60jkHSSNZfntoIzugHTBo3,spotify:track:60jkHSSNZfntoIzugHTBo3,https://api.spotify.com/v1/tracks/60jkHSSNZfntoIzugHTBo3,https://api.spotify.com/v1/audio-analysis/60jkHSSNZfntoIzugHTBo3,175759,4
6196,45d1z5h5mQybKD0mdKAN31,Nachangeh Saari Raath (Dj T-Nu Mix),4yg2tDrBwZAUD4d7eUGG0l,"Stereo Nation, Dj T-Nu",Rewind Selekta,2009-03-03,0.744,0.841,5,-5.503,0,0.0395,0.000357,0.319,0.111,0.793,128.003,audio_features,45d1z5h5mQybKD0mdKAN31,spotify:track:45d1z5h5mQybKD0mdKAN31,https://api.spotify.com/v1/tracks/45d1z5h5mQybKD0mdKAN31,https://api.spotify.com/v1/audio-analysis/45d1z5h5mQybKD0mdKAN31,303933,4
6197,2cHFYnLQ9wNuZa0hYR1SIP,Epiphany (DJ Nu-Mark Remix),39UHe5A34xL53NewmhxkNl,"Panacea, DJ Nu-Mark",The Re-Route,2009-01-20,0.783,0.887,1,-4.489,1,0.198,0.322,1.34e-05,0.0595,0.883,99.931,audio_features,2cHFYnLQ9wNuZa0hYR1SIP,spotify:track:2cHFYnLQ9wNuZa0hYR1SIP,https://api.spotify.com/v1/tracks/2cHFYnLQ9wNuZa0hYR1SIP,https://api.spotify.com/v1/audio-analysis/2cHFYnLQ9wNuZa0hYR1SIP,189960,4
6198,4tQXXFad6eReU2jDjE9UuP,Love Me in a Special Way,0le01dl1WllSHhjEXRl4in,Tamia,A Nu Day,2000-10-01,0.519,0.58,0,-5.214,1,0.0419,0.231,0.0,0.108,0.173,136.019,audio_features,4tQXXFad6eReU2jDjE9UuP,spotify:track:4tQXXFad6eReU2jDjE9UuP,https://api.spotify.com/v1/tracks/4tQXXFad6eReU2jDjE9UuP,https://api.spotify.com/v1/audio-analysis/4tQXXFad6eReU2jDjE9UuP,290427,4
6199,30g4b1Pf8igHpHwTaaB2cR,Pualena - Vika,4k6YCSf5u5SqM95N9twgMa,Vika,The Nu Brown Sound,2002-01-01,0.709,0.433,9,-10.742,1,0.0284,0.083,8.97e-06,0.341,0.429,83.005,audio_features,30g4b1Pf8igHpHwTaaB2cR,spotify:track:30g4b1Pf8igHpHwTaaB2cR,https://api.spotify.com/v1/tracks/30g4b1Pf8igHpHwTaaB2cR,https://api.spotify.com/v1/audio-analysis/30g4b1Pf8igHpHwTaaB2cR,246560,4
6200,0vqTjCAbVIg8qfx8T437Lv,Hello/How Are You,24bTqIaVcqp5BhvqzygehU,Et Nu,Et Nu,2011-08-27,0.568,0.51,9,-6.65,1,0.033,0.139,0.0,0.0435,0.836,94.719,audio_features,0vqTjCAbVIg8qfx8T437Lv,spotify:track:0vqTjCAbVIg8qfx8T437Lv,https://api.spotify.com/v1/tracks/0vqTjCAbVIg8qfx8T437Lv,https://api.spotify.com/v1/audio-analysis/0vqTjCAbVIg8qfx8T437Lv,300320,4
6201,572lmeuZFLSf3f8dVc4dWf,If I Were You,0le01dl1WllSHhjEXRl4in,Tamia,A Nu Day,2000-10-01,0.672,0.522,0,-5.451,0,0.0348,0.532,0.0,0.107,0.117,119.946,audio_features,572lmeuZFLSf3f8dVc4dWf,spotify:track:572lmeuZFLSf3f8dVc4dWf,https://api.spotify.com/v1/tracks/572lmeuZFLSf3f8dVc4dWf,https://api.spotify.com/v1/audio-analysis/572lmeuZFLSf3f8dVc4dWf,317600,4
6202,5scJQCN5JkmXt4PlsmbYUI,Leef Nu,5erZiBCKPxe9FaTiXHO00m,"Adje, Sevn Alias",Streetknowledge,2017-06-16,0.49,0.854,8,-5.005,0,0.169,0.532,0.0,0.112,0.308,139.518,audio_features,5scJQCN5JkmXt4PlsmbYUI,spotify:track:5scJQCN5JkmXt4PlsmbYUI,https://api.spotify.com/v1/tracks/5scJQCN5JkmXt4PlsmbYUI,https://api.spotify.com/v1/audio-analysis/5scJQCN5JkmXt4PlsmbYUI,199114,4
